file,is_test,severity,confidence,pattern,title,location,what_was_found
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,joinerInlined (line 84),"Loop at line 84 serializes, materializes, or expands payload-like objects during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,stringBuilderIsEmpty (line 106),"Loop at line 106 serializes, materializes, or expands payload-like objects during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,alwaysAppendThenBackUp (line 167),"Loop at line 167 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,assignDelimiter (line 147),"Loop at line 147 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,booleanIfFirst (line 126),"Loop at line 126 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,joinerInlined (line 84),"Loop at line 84 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,stringBuilderIsEmpty (line 106),"Loop at line 106 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\base\StringsRepeatBenchmark.java,False,Low,Medium,allocation-pressure,String concatenation in loop,martinRepeat (line 102),Loop at line 102 builds strings through repeated concatenation.
guava-tests\benchmark\com\google\common\base\StringsRepeatBenchmark.java,False,Low,Medium,allocation-pressure,String concatenation in loop,mikeRepeat (line 69),Loop at line 69 builds strings through repeated concatenation.
guava-tests\benchmark\com\google\common\base\StringsRepeatBenchmark.java,False,Low,Medium,allocation-pressure,String concatenation in loop,oldRepeat (line 47),Loop at line 47 builds strings through repeated concatenation.
guava-tests\benchmark\com\google\common\base\ToStringHelperBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,toString (line 135),"Loop at line 135 serializes, materializes, or expands payload-like objects during iteration."
guava-tests\benchmark\com\google\common\base\WhitespaceMatcherBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,newTestString (line 107),Loop at line 107 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\cache\MapMakerComparisonBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,concurrentHashMap (line 50),Loop at line 50 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\ConcurrentHashMultisetBenchmark.java,False,High,High,concurrency-misuse,Direct thread creation,line 71,Line 71 creates a thread directly.
guava-tests\benchmark\com\google\common\collect\ConcurrentHashMultisetBenchmark.java,False,Medium,High,concurrency-misuse,Executor created in application code path,line 22,Line 22 creates a new executor instance.
guava-tests\benchmark\com\google\common\collect\ConcurrentHashMultisetBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 104,Loop at line 104 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\ConcurrentHashMultisetBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,runAddRemoveSingleThread (line 127),Loop at line 127 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\ConcurrentHashMultisetBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,runAddSingleThread (line 114),Loop at line 114 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\HashMultisetAddPresentBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,add (line 51),Loop at line 51 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\ImmutableListCreationBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,copyArrayList (line 70),"Loop at line 70 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\collect\ImmutableListCreationBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,copyArrayList (line 70),"Loop at line 70 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\collect\IteratorBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,arrayListIndexed (line 91),Loop at line 91 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\IteratorBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,arrayListIndexed (line 92),Loop at line 92 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\IteratorBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,arrayListIndexedLength (line 102),Loop at line 102 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\IteratorBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,arrayListIndexedLength (line 103),Loop at line 103 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MapBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,get (line 216),Loop at line 216 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MapBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,iterateValuesAndGet (line 275),Loop at line 275 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MapBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,iterateValuesAndGet (line 276),Loop at line 276 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MapBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,iterateWithKeySetAndGet (line 261),Loop at line 261 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MapBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,iterateWithKeySetAndGet (line 262),Loop at line 262 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\MultipleSetContainsBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,contains (line 76),Loop at line 76 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SetContainsBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,contains (line 76),Loop at line 76 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,collections (line 93),"Loop at line 93 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,collections (line 99),"Loop at line 99 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,collections (line 93),Loop at line 93 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,collections (line 99),Loop at line 99 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,ordering (line 112),Loop at line 112 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,ordering (line 116),Loop at line 116 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,collections (line 93),"Loop at line 93 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\collect\SortedCopyBenchmark.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,collections (line 99),"Loop at line 99 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,runOperation (line 112),Loop at line 112 is nested at depth 2 and also performs repeated lookup or transformation work.
